text,label
OMJ! J.O.N.A.S. is the best tv show EVER!  ?,5
i have to say i still feel completely rotten and constantly exhausted,0
i asked feeling slightly wimpy,4
@AimeeNewell Oh God bless you,2
i too still believe in feminism and i still believe in the saving power of rock music as bauer proclaims at the end of the article so why am i left feeling skeptical and unconvinced,4
when we stayed in vienna with our class,4
i still feel a tad bit skeptical,4
when they phoned me from greatbritain to tell me that i could go there,1
@leightonmarissa the new song with cobra starship is amazing!!,5
i feel useless because i dont bring in any income,0
@swtcupcake Not sure it didn't say it was 2 big. I jst saw the pics of u on ur last bday. You looked so pretty!! I miss you!!,2
i feel sure it could be developed into a thrilling piece of theatre,1
i began to feel strange i thought to myself here it comes,4
i was little i always had this exciting jittery feeling the day before i went on holiday but now im pretty meh about it,1
i don t know if i would enjoy those books now but i still remember feeling enthralled with those characters and with the amish lifestyle presented,5
i started to develop feelings for you they scared me and i freaked out but you promised me that i was safe,4
im feeling lucky button after that you will go to the landing page where you will found the alternative google search engine homepage with colors theme depend on the keywords below,1
Found out that a schoolmate died of an heart attack this morning. He was barely 35  will miss u bally!,5
i am very fascinated by it and don t feel so uptight by the many challenges life has because of it,4
"I can't wait till it's Sunday, a new episode of Supernatural but then there are only 6 episodes left now",2
i kept feeling love for the divine and others who were there with me my crew fellow runners volunteers passersby,1
@Katarinea Oh wow  ouch...,5
i felt jealous when you i feel insecure when,4
i feel tortured and sickened exactly the way i felt the last day of lances leave,4
@RobPattinson_ arhhhhhh robert pattinson iloveyou,2
i was feeling pretty overwhelmed and stressed out over the whole affair but a few minutes of straightforward logical there totally is a right answer algebra combined with overhearing some trigonometry another tutor and tutee were working on at the library calmed me right down,5
i feel impatient with brian s prolonged assertion of his alien encounter but nobody other than the victim could truly relate to repercussion of being molested,3
i hate feeling so indecisive about things because i keep my emotions under lock and key,4
i want to exhibit all new pieces which is kinda making things a bit more stressful but i know id feel somewhat dissatisfied about showing old work,3
Gotta TeraByte  of space to store movies,5
i have already said i am one of many feeling threatened and attacked by the government and media of today and have had to look outside my own small life,4
im gonna end up pressuring myself and feeling really disappointed when i get to doing the actual thing and its on tuesday and i really should study but i cant jhbdjhdfbjdfhbfd or maybe when i get off this comp ill go start typing stuff up,0
i take a look as i try to get used to the feeling of his touch innocent as it is,1
i was to worried about them knowing if i was high or not and feeling a little paranoid and i have never never been that type of person that would think and care about what people think about me and would always focus on what i had to do to get to where i needed to get in life,4
i feel like im in a whirlwind and the next im trying not to be too impatient as i wait,3
i feel so strange and sick i have to wake up in three hours seems like everything runs in threes now days t r e e s,5
i confess that i was feeling nervous as i made my way to the event venue,4
i think im allowing myself to feel this way because im not heartbroken,0
i have to deal with the fact that society wants everyone to feel like they re in fake love for a couple of days and then we can all forget what emotions are,0
i will gladly endure a million emotional blowouts and tantrums for the privilege of feeling her tender hands in mine,2
i feel badly about something that makes me really happy,1
i feel hopeful that we are already taking important action to make these necessary and important changes and that we will actually make an effective change and make it soon,1
